age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,study_efficiency,risk_score,social_stability,G1^2,G1_G2,G2^2,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,subject_portuguese
17,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,13.0,11.0,11,3.0,0.04266666666666667,2.4000000000000004,169.0,143.0,121.0,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
17,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,6.0,5.0,5,1.0,0.12466666666666668,3.0,36.0,30.0,25.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
18,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19.0,18.0,19,3.0,0.0,5.0,361.0,342.0,324.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
18,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,8.0,8.0,10,3.0,0.035666666666666666,4.0,64.0,64.0,64.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
20,4,2,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,15.0,14.0,15,1.0,0.288,4.0,225.0,210.0,196.0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
18,4,4,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,8.0,9.0,10,2.0,0.14633333333333334,5.0,64.0,72.0,81.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
18,3,3,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,15.0,15.0,15,2.0,0.025,3.2,225.0,225.0,225.0,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
17,3,1,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,10.0,10.0,10,2.0,0.16566666666666668,4.0,100.0,100.0,100.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
18,4,4,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15.0,14.0,14,2.0,0.09633333333333335,3.0,225.0,210.0,196.0,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
18,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7.0,6.0,7,1.0,0.07666666666666667,3.2,49.0,42.0,36.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
17,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11.0,11.0,10,2.0,0.010666666666666668,4.0,121.0,121.0,121.0,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
19,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6.0,5.0,0,0.5,0.18333333333333335,4.0,36.0,30.0,25.0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
18,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6.0,5.0,5,0.5,0.333,5.0,36.0,30.0,25.0,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
18,2,2,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,10.0,9.0,10,3.0,0.060666666666666674,5.0,100.0,90.0,81.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
18,4,4,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,6.0,5.0,6,1.0,0.08733333333333335,3.2,36.0,30.0,25.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
19,2,3,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,7.0,5.0,0,1.5,0.15833333333333333,5.0,49.0,35.0,25.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
18,3,1,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,7.0,9.0,8,2.0,0.0,4.0,49.0,63.0,81.0,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
18,1,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,6.0,5.0,0,1.0,0.13333333333333333,1.0,36.0,30.0,25.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
20,2,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9.0,9.0,9,0.6666666666666666,0.5003333333333334,5.0,81.0,81.0,81.0,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
17,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14.0,16.0,16,1.0,0.14100000000000001,2.0,196.0,224.0,256.0,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
21,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10.0,8.0,7,0.25,0.516,5.0,100.0,80.0,64.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
18,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11.0,12.0,10,1.0,0.125,4.0,121.0,132.0,144.0,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
19,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8.0,9.0,9,1.0,0.12666666666666668,3.0,64.0,72.0,81.0,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18,4,4,2,2,0,1,0,0,0,1,1,0,0,4,3,4,1,1,3,4,0.0,11.0,11,2.0,0.021333333333333336,4.0,0.0,0.0,121.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
17,1,1,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,1,3,2,9.0,11.0,11,2.0,0.010666666666666668,5.0,81.0,99.0,121.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
15,1,1,1,2,0,1,0,0,0,1,1,1,0,4,3,2,2,3,3,6,12.0,13.0,12,2.0,0.10700000000000001,4.0,144.0,156.0,169.0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
15,4,2,1,3,0,0,1,0,1,1,1,1,1,3,2,2,1,1,5,0,14.0,14.0,14,3.0,0.0,2.4000000000000004,196.0,196.0,196.0,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True
16,3,3,1,2,0,0,1,0,0,1,1,0,0,4,3,2,1,2,5,0,11.0,13.0,13,2.0,0.025,4.0,121.0,143.0,169.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
16,4,3,1,2,0,0,1,0,1,1,1,1,0,5,4,2,1,2,5,6,12.0,12.0,13,2.0,0.057,5.0,144.0,144.0,144.0,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True
16,2,2,1,2,0,0,0,0,0,1,1,1,0,4,4,4,1,1,3,0,13.0,12.0,13,2.0,0.0,4.0,169.0,156.0,144.0,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,4,4,2,2,0,1,1,0,0,1,1,0,0,4,1,4,1,1,1,2,10.0,13.0,13,2.0,0.010666666666666668,4.0,100.0,130.0,169.0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True
15,3,2,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,1,0,15.0,16.0,17,2.0,0.0,4.0,225.0,240.0,256.0,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
15,3,4,1,2,0,0,1,0,1,1,1,1,0,5,5,1,1,1,5,0,12.0,12.0,13,2.0,0.0,5.0,144.0,144.0,144.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
15,4,4,1,2,0,0,1,0,0,1,1,1,0,3,3,3,1,2,2,2,14.0,14.0,14,2.0,0.035666666666666666,3.0,196.0,196.0,196.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True
15,2,1,3,3,0,0,1,0,1,1,1,1,0,5,2,2,1,1,4,0,10.0,12.0,13,3.0,0.0,5.0,100.0,120.0,144.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
15,4,4,1,1,0,0,1,0,1,1,1,1,0,4,3,3,1,3,5,0,12.0,13.0,12,1.0,0.05,4.0,144.0,156.0,169.0,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
15,4,3,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,3,0,12.0,12.0,13,2.0,0.025,5.0,144.0,144.0,144.0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
15,2,2,1,3,0,0,1,0,0,1,1,1,1,4,5,2,1,1,3,0,14.0,14.0,15,3.0,0.0,3.2,196.0,196.0,196.0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True
16,4,4,1,1,0,0,1,0,0,1,1,1,0,4,4,4,1,2,2,6,17.0,17.0,17,1.0,0.057,4.0,289.0,289.0,289.0,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True
16,4,4,1,3,0,0,1,0,1,1,1,1,0,3,2,3,1,2,2,10,13.0,13.0,14,3.0,0.07833333333333334,3.0,169.0,169.0,169.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True
16,3,3,3,2,0,1,1,0,1,1,1,0,0,5,3,2,1,1,4,2,13.0,14.0,14,2.0,0.010666666666666668,5.0,169.0,182.0,196.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
17,3,2,1,1,3,0,1,1,1,1,1,1,0,5,5,5,2,4,5,2,8.0,8.0,7,0.25,0.5106666666666667,5.0,64.0,64.0,64.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
16,4,3,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,5,6,12.0,12.0,12,1.0,0.082,3.0,144.0,144.0,144.0,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True
15,4,3,1,2,0,0,0,0,0,1,1,1,0,4,4,1,1,1,1,0,12.0,13.0,14,2.0,0.0,4.0,144.0,156.0,169.0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True
15,4,4,1,1,0,0,1,1,0,1,1,1,0,5,4,2,1,1,5,0,11.0,12.0,12,1.0,0.0,5.0,121.0,132.0,144.0,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True
16,4,2,1,2,0,0,0,0,1,1,1,1,0,4,5,1,1,3,5,0,12.0,13.0,14,2.0,0.05,4.0,144.0,156.0,169.0,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
16,2,2,2,2,0,0,1,0,1,1,1,1,0,5,4,4,2,4,5,2,10.0,10.0,10,2.0,0.11066666666666668,5.0,100.0,100.0,100.0,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
15,2,4,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,10.0,11.0,10,3.0,0.010666666666666668,4.0,100.0,110.0,121.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
16,2,2,1,1,0,0,1,0,0,0,1,1,0,1,2,2,1,3,5,6,10.0,11.0,12,1.0,0.082,1.0,100.0,110.0,121.0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
15,2,2,1,1,0,0,1,0,0,1,1,1,0,4,2,2,1,2,5,8,11.0,12.0,12,1.0,0.06766666666666668,4.0,121.0,132.0,144.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
15,4,2,1,1,0,0,0,0,0,1,1,1,0,2,2,4,2,4,1,0,11.0,11.0,11,1.0,0.1,2.0,121.0,121.0,121.0,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True
16,3,4,1,2,0,1,1,1,1,1,1,1,0,5,3,3,1,1,5,2,12.0,12.0,13,2.0,0.010666666666666668,5.0,144.0,144.0,144.0,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
16,4,4,1,2,0,0,1,1,1,1,1,1,1,4,4,5,5,5,5,4,12.0,11.0,12,2.0,0.22133333333333335,3.2,144.0,132.0,121.0,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True
15,4,4,1,2,0,0,1,1,0,0,1,1,0,5,4,2,3,4,5,0,10.0,11.0,11,2.0,0.125,5.0,100.0,110.0,121.0,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True
15,4,4,2,2,0,0,1,0,1,1,1,1,0,4,3,1,1,1,5,2,15.0,15.0,15,2.0,0.010666666666666668,4.0,225.0,225.0,225.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True
15,4,3,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,5,0,13.0,14.0,15,2.0,0.0,3.2,169.0,182.0,196.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
15,3,3,1,2,0,0,0,0,1,0,1,1,0,5,3,2,1,1,2,0,13.0,12.0,12,2.0,0.0,5.0,169.0,156.0,144.0,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,3,2,1,1,0,0,1,0,0,0,1,1,0,5,4,3,1,1,5,4,12.0,12.0,12,1.0,0.021333333333333336,5.0,144.0,144.0,144.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
15,2,3,2,1,0,0,1,0,1,1,1,0,0,3,5,1,1,1,5,4,11.0,11.0,11,1.0,0.021333333333333336,3.0,121.0,121.0,121.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
15,4,3,1,3,0,0,1,0,1,1,1,1,0,5,4,3,1,1,4,0,14.0,14.0,14,3.0,0.0,5.0,196.0,196.0,196.0,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True
16,4,4,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,5,4,13.0,13.0,13,3.0,0.021333333333333336,1.6,169.0,169.0,169.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True
15,3,4,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,11.0,12.0,12,3.0,0.010666666666666668,4.0,121.0,132.0,144.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
15,2,2,1,1,0,1,1,0,1,1,1,0,0,4,3,1,1,1,2,8,14.0,13.0,12,1.0,0.04266666666666667,4.0,196.0,182.0,169.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True
16,2,2,2,2,0,0,1,0,1,0,1,1,1,3,3,3,1,2,3,16,11.0,11.0,10,2.0,0.11033333333333334,2.4000000000000004,121.0,121.0,121.0,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
15,4,4,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,5,8,10.0,11.0,11,1.0,0.14266666666666666,4.0,100.0,110.0,121.0,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True
15,4,4,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,5,0,14.0,15.0,15,2.0,0.0,4.0,196.0,210.0,225.0,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
15,2,2,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0,9.0,10.0,10,1.0,0.0,5.0,81.0,90.0,100.0,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
16,2,2,2,2,1,1,0,0,1,1,1,1,0,4,3,3,2,2,5,14,10.0,11.0,11,1.0,0.258,4.0,100.0,110.0,121.0,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15,4,3,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,5,4,10.0,11.0,11,2.0,0.021333333333333336,4.0,100.0,110.0,121.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,3,3,1,2,0,0,1,0,0,1,1,1,0,2,3,5,1,4,3,6,13.0,12.0,13,2.0,0.10700000000000001,2.0,169.0,156.0,144.0,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True
16,4,3,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,2,2,17.0,17.0,17,4.0,0.010666666666666668,4.0,289.0,289.0,289.0,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True
15,4,2,1,2,0,0,1,0,0,1,1,0,0,4,3,3,2,2,5,4,11.0,12.0,13,2.0,0.07133333333333333,4.0,121.0,132.0,144.0,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True
15,4,4,1,2,0,1,1,0,1,0,1,1,0,4,4,4,1,1,3,2,13.0,12.0,12,2.0,0.010666666666666668,4.0,169.0,156.0,144.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
16,2,2,3,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,4,0,14.0,13.0,13,2.0,0.07500000000000001,4.0,196.0,182.0,169.0,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
15,4,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,16.0,14.0,16,2.0,0.0,4.0,256.0,224.0,196.0,False,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True
15,4,2,2,1,0,0,0,0,0,1,1,0,0,5,5,5,3,4,5,4,10.0,9.0,9,1.0,0.14633333333333334,5.0,100.0,90.0,81.0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
15,4,4,1,1,0,1,1,0,0,1,1,1,0,3,3,4,2,3,5,0,13.0,12.0,12,1.0,0.07500000000000001,3.0,169.0,156.0,144.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
15,3,3,1,1,0,0,0,0,0,1,1,1,0,5,3,4,4,4,1,0,13.0,12.0,13,1.0,0.15000000000000002,5.0,169.0,156.0,144.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
16,2,1,1,2,0,0,0,0,1,1,1,1,1,5,3,4,1,1,2,2,12.0,13.0,12,2.0,0.010666666666666668,4.0,144.0,156.0,169.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
15,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,1,0,15.0,14.0,15,2.0,0.0,4.0,225.0,210.0,196.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
15,4,4,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,5,8,15.0,15.0,16,2.0,0.04266666666666667,3.0,225.0,225.0,225.0,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True
15,1,2,1,2,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,0,14.0,13.0,14,2.0,0.0,4.0,196.0,182.0,169.0,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
16,4,2,1,2,0,0,1,1,0,1,1,1,0,4,2,3,1,1,5,2,16.0,15.0,16,2.0,0.010666666666666668,4.0,256.0,240.0,225.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
16,4,4,1,2,0,0,1,0,1,1,1,0,0,2,4,4,2,3,4,0,17.0,16.0,16,2.0,0.07500000000000001,2.0,289.0,272.0,256.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True
16,1,1,4,1,0,1,1,0,1,0,1,1,1,5,5,5,5,5,5,0,10.0,10.0,16,1.0,0.2,4.0,100.0,100.0,100.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
16,1,2,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13.0,13.0,10,2.0,0.0,4.0,169.0,169.0,169.0,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
16,4,3,1,3,0,1,1,0,1,1,1,1,0,3,4,4,2,4,4,0,14.0,13.0,13,3.0,0.1,3.0,196.0,182.0,169.0,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True
15,4,3,1,2,0,1,0,0,1,1,1,1,1,4,4,4,2,4,2,0,13.0,12.0,12,2.0,0.1,3.2,169.0,156.0,144.0,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
16,4,3,3,2,0,0,1,0,1,1,1,1,0,5,4,3,1,2,1,2,16.0,15.0,16,2.0,0.035666666666666666,5.0,256.0,240.0,225.0,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
15,4,4,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,3,0,11.0,12.0,12,4.0,0.2,0.8,121.0,132.0,144.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True
16,3,1,1,4,0,1,1,0,0,1,1,1,0,4,3,3,1,2,5,0,10.0,9.0,10,4.0,0.025,4.0,100.0,90.0,81.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
15,2,2,2,2,0,1,1,0,0,1,1,1,0,4,1,3,1,3,4,0,11.0,10.0,11,2.0,0.05,4.0,121.0,110.0,100.0,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True
15,3,1,2,4,0,0,1,0,0,0,1,1,0,4,4,2,2,3,3,6,15.0,15.0,15,4.0,0.10700000000000001,4.0,225.0,225.0,225.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
16,3,1,2,4,0,0,1,0,0,1,1,1,0,4,3,2,1,1,5,2,13.0,11.0,11,4.0,0.010666666666666668,4.0,169.0,143.0,121.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
15,4,2,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,3,0,11.0,9.0,10,4.0,0.0,3.0,121.0,99.0,81.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
15,1,1,1,2,0,1,1,0,0,0,1,1,1,3,3,4,2,4,5,2,13.0,11.0,11,2.0,0.11066666666666668,2.4000000000000004,169.0,143.0,121.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
16,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,5,0,13.0,13.0,14,1.0,0.05,5.0,169.0,169.0,169.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
16,3,3,1,2,0,1,1,0,1,1,1,1,0,4,3,3,2,4,5,4,11.0,11.0,11,2.0,0.12133333333333335,4.0,121.0,121.0,121.0,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True
15,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,3,5,0,11.0,11.0,11,2.0,0.07500000000000001,4.0,121.0,121.0,121.0,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True
15,4,0,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,1,0,12.0,11.0,11,4.0,0.0,3.0,144.0,132.0,121.0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
16,2,2,1,4,0,0,0,0,0,1,1,1,1,5,2,3,1,3,3,1,13.0,13.0,13,4.0,0.05533333333333334,4.0,169.0,169.0,169.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
17,2,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,3,0,9.0,9.0,10,0.25,0.4,4.0,81.0,81.0,81.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
16,3,4,1,2,0,0,1,0,0,1,1,1,0,2,4,3,1,2,3,14,12.0,11.0,11,2.0,0.09966666666666668,2.0,144.0,132.0,121.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
15,2,3,1,1,0,1,1,0,1,0,1,1,1,3,2,2,1,3,3,0,11.0,11.0,12,1.0,0.05,2.4000000000000004,121.0,121.0,121.0,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
15,2,3,1,3,0,1,0,0,0,0,1,1,0,5,3,2,1,2,5,2,10.0,9.0,9,3.0,0.035666666666666666,5.0,100.0,90.0,81.0,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
